,ttr,ttr,avg_sent_len,avg_sent_len,pos_ADJ,pos_ADJ,pos_ADP,pos_ADP,pos_ADV,pos_ADV,pos_AUX,pos_AUX,pos_CCONJ,pos_CCONJ,pos_DET,pos_DET,pos_INTJ,pos_INTJ,pos_NOUN,pos_NOUN,pos_NUM,pos_NUM,pos_PART,pos_PART,pos_PRON,pos_PRON,pos_PROPN,pos_PROPN,pos_PUNCT,pos_PUNCT,pos_SCONJ,pos_SCONJ,pos_SYM,pos_SYM,pos_VERB,pos_VERB,pos_X,pos_X,i,i,you,you,he,he,she,she,it,it,we,we,they,they,me,me,him,him,her,her,us,us,them,them,in,in,on,on,at,at,to,to,from,from,with,with,by,by,of,of,for,for,about,about,the,the,a,a,an,an,this,this,that,that,these,these,those,those,my,my,your,your,their,their,and,and,or,or,but,but,because,because,although,although,while,while,if,if,when,when,however,however,therefore,therefore,moreover,moreover,furthermore,furthermore,nevertheless,nevertheless,thus,thus,be,be,am,am,is,is,are,are,was,was,were,were,have,have,has,has,had,had,do,do,does,does,did,did,will,will,would,would,can,can,could,could,should,should,may,may,might,might,not,not,up,up,off,off,out,out,some,some,many,many,few,few,all,all,each,each
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
model,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RWKV-4-Raven-14B,0.5737054414771654,0.21486333264758473,23.744693397422253,27.182787693670285,65.8390335767603,44.32652472383051,81.18566572281115,41.78575183599016,23.917090863439643,24.866710229758272,61.87383781045597,37.911570728212965,34.30913773452224,26.00943793703867,87.56040519000126,47.912435908443356,5.39249625438226,17.677242070427827,192.78351071445994,71.0377939208694,25.580688941582636,61.40707532874987,26.12451923609082,25.721083871686158,68.99866724588273,59.80912586490569,51.96833288673396,75.52953128763352,148.47447089546742,86.20976605891543,14.9409086498275,20.976892847411197,3.476054159595194,17.12354261449434,98.59588607931487,47.94905159934221,8.979294038672089,22.963542469806907,11.428885704877183,27.553927866351103,12.18098164107711,25.11001233158764,1.1401798024866667,6.3091195345090485,0.598235152263922,4.985495395301097,9.256873122429738,15.025593644962779,1.5025765312959882,7.339043301008378,1.9446842457830518,7.119110075991594,1.2523959230959583,6.995326312477804,0.17927101079241528,1.735836841039568,0.677126937828716,4.898748673178613,0.43101248386641466,3.5429960853174154,0.8331260540828226,3.653360341243388,13.366230577932349,18.3034428894635,4.797166271427636,9.804980728692799,1.095584922181662,4.678208499269366,24.563412854319136,23.30588365992451,2.1636096799271733,6.473960959018175,6.14279631194164,11.577113889926798,3.548256724808786,9.200210302283681,21.653200700773322,24.659548379714476,7.303401336337744,12.250224249596254,1.722138807566302,8.881409216301732,50.86027204741437,41.61072608640636,25.73083786991986,27.668675321310005,2.8858539925684408,7.727987645834951,3.827182021217914,8.07585488370245,9.917013613633973,13.581713376850077,0.8487561226589354,3.077779085284628,0.19789672894932356,1.436151198025346,1.2448315125911198,6.924112648332818,4.2462582191591105,12.872872949737703,1.7034616653403605,5.818212203928515,25.088546577097638,22.2653193530746,6.1564808197023835,12.71571337928991,2.027400531982787,6.587300601634165,0.889657511397713,5.471697500826405,0.006573473859170145,0.15755054564648752,0.7499558030011059,3.6497775282995555,2.198381241057067,7.096662324491976,1.0351644758392666,4.607435228243169,0.9926748392635607,3.457123237868313,0.32117822421566716,2.3405106744624766,0.008404582808355095,0.2457125328186607,0.012216668241977395,0.24124551095706442,0.00038563940555999467,0.02106593860581741,0.011760227830021633,0.30663238464180786,4.9479946430187205,10.210152615674792,1.5635326067738144,8.848669369806615,19.905832848486423,26.743528390212944,6.094173644024757,13.289214889932502,2.5261763278307705,10.985796784474479,0.6457789790466085,4.363046864742315,3.8167125424093826,10.088858368909921,2.6935144052742754,14.19192850692578,0.51434874562702,3.38008841978084,2.5469783394426355,9.859880567299562,0.5482761703360096,4.00017026690141,0.5149593578200813,4.618334980124738,2.0604996672442337,7.589347392792397,1.6865440305083685,7.926414971986274,8.28539197571554,16.380015546470357,1.2587933151413038,5.719865298115114,0.712680124989991,5.527031414695269,1.342232867317127,5.672053825564999,0.1861135352430906,1.7190346506286733,4.570721478486144,11.799955917551108,0.7595922219497688,3.870557747778365,0.20813841507299408,1.820646862871575,0.544628605734649,3.5046223068360285,1.1412151717764092,4.1469259687963405,0.7665843981810087,3.716658670831232,0.2681107351653025,1.8153943321070718,0.9021045082765649,3.9746755966979777,0.8049609676920845,3.7410206706226377
alpaca-13b,0.7168197874424457,0.1739305740353871,20.26371526741753,16.742948903135193,65.96763447948098,53.53725048469918,81.41656492105045,48.41161911003292,27.170090475107624,31.328846581774577,65.00837985767244,45.48672872348353,32.25636169411552,28.886977119474743,85.56958693914396,54.11826653711715,6.856311864627681,22.51751957724095,189.87118935217447,84.09070125517718,25.482727096383744,53.935895894579374,24.817250361744783,28.899132361728697,67.59105314980003,65.21651275660739,58.038921217876776,92.16482738727439,146.8499443087523,89.9834254972448,14.260221633061974,23.835294459126818,2.2330233140406186,12.614351780901154,100.63339513884047,55.267340776266366,5.9773441961261495,23.179199326145795,9.570937492490145,27.789388163194356,11.880046454866394,27.619586827523886,1.9262111353754923,9.898404868700531,0.9611695458425101,7.39213766919129,10.253007725228263,19.595513774174027,0.8818066832641387,6.302570197485495,1.9350254666431663,7.954379640940868,0.8835077509552742,7.029529763218957,0.3613883195862025,3.5893405366204645,1.057049186190474,6.990456269058567,0.44645341485595985,3.8339690219393288,1.0411896190949315,5.233063604210079,12.720338273230189,20.436764611247277,4.589257223980932,11.871079819837028,1.2344630685960005,6.5407692591036595,25.69176911577346,28.6048166092767,3.3759099173625073,12.075210250875783,5.735805198013598,13.502211448079988,3.5623447970074085,11.226744436481079,20.314901791742678,26.094655322813388,7.455097580596574,15.456047383872846,1.7817448577919976,9.640216664905529,50.428636669255376,47.21451077212171,24.21745039905303,29.929524778657445,3.576272941570486,10.034853160582637,3.168537733772784,12.496575481214263,7.375854426240831,15.20358648658848,0.5727784669380808,4.6772068709863035,0.23106520869258604,2.2342409670330947,1.419264930514076,10.425064152609917,3.32667590935598,12.506505648596594,1.7232421029031915,7.16993694795142,26.353493357571413,26.6021529571335,3.448364912934963,10.254697124246627,1.5637180178230299,6.830901304862695,0.741205273285442,4.718435701851015,0.028135962848784914,0.7512780003906085,0.8691161624020041,4.547084157229992,1.6625086751732185,6.737285471004221,1.1923209982343355,6.118438597841426,0.3239804919721679,2.60962730001355,0.2029365758461298,1.8919677434068498,0.0,0.0,0.07332384991418697,0.9445704711246222,0.0,0.0,0.054664636496067676,0.8599423260707282,5.565838388977914,13.355195417285339,0.9210203747468615,8.273142955461003,22.070467300005983,33.64552089754244,6.279054115959608,17.20631693137074,2.6552581988699426,11.645593104382687,0.67031010458009,5.441406011516198,3.192258207339257,11.38379564569764,2.318806133638701,12.592692085199062,0.4451576235228316,3.32691982473106,2.4146944975881275,11.89393638765937,0.3882844542383892,3.1265675814890628,0.8867129663856527,7.150676837237095,2.368789220956305,10.172255497711737,1.9244559201163227,10.3491223521729,8.51592648275361,19.66247636124703,1.2134942401556323,6.402529947075356,1.669640714510663,9.471759856643809,0.917769023012656,6.86552731306798,0.27506469976992387,2.624814875201379,2.9787365461652824,11.546508298730961,1.017616814183902,5.501766143831298,0.1377138501405695,1.4897306814223172,0.841609232590397,4.9812787498511755,1.1672902110907113,5.792560619980139,0.5369258139385472,3.7007537427902863,0.21226137711110019,2.0535370500946106,1.2100145698000468,7.01943695011396,0.8048167335652262,4.742293301112928
chatglm-6b,0.5389979542708404,0.18804331038957872,25.26858538564243,24.33023601084923,66.47309828023783,37.38185315801205,82.26103683369892,37.876414507447464,24.842331962955203,21.814740111768064,63.56958053321657,35.06436207772117,36.894948843457385,25.410051159069603,87.07148817759283,42.43522974635604,4.591013488928895,15.656938856608507,194.34512511312025,64.93900597297333,24.16032918933905,56.20569918404273,28.176405163511813,23.433944770295135,69.56707964479786,53.914850097460445,45.14074049712914,61.73575742210285,143.81099888295813,81.59753185937143,17.964359721287337,20.84724723529761,3.634695140005095,16.291294984747907,98.404965697249,40.972995524339694,9.091802830514709,20.2585334648789,9.759229721696187,23.023488817482463,12.81099443473014,24.407998263835996,1.302379509953755,6.491428303714743,0.8472229177806593,5.8964502410017605,9.593422698845,12.8326202125209,1.191376402036148,5.316167972365779,2.2948446212688522,6.8263205146542525,1.2001877894516446,5.512391016209039,0.21756928067282275,2.2091044825781685,0.657945837197752,4.482592999514636,0.257543783248985,2.161399964895556,0.8241866165724762,3.36897234949494,13.272154428304745,15.156157657793528,5.233931512967942,8.89790450432769,1.2102839416666646,4.350545694525697,27.12092144884696,22.03413047387403,2.4276009811078714,5.846803984609102,5.778626418034034,10.02282063046542,3.3715934253838147,8.067148946687889,21.662313417646068,21.32233041889195,7.191725373441312,10.357585766352175,2.0369214125175783,6.523099103166571,49.98745756932917,38.419368052237836,25.572637737984294,24.063610247080103,2.575503501716387,6.6908046683785924,4.39862753603197,8.956733932725745,10.921896784891967,12.729359904783825,0.8202188264623933,2.5756689932871564,0.1741657423735359,1.1330867906891346,1.5145373885148998,7.855776526240262,3.8734800369594824,10.16877766308607,1.9503452086005675,5.923797791631428,26.19687745237871,22.394374054014023,7.1644995843779,12.026311798461293,2.5331509968903516,6.318767931539416,0.9486206041971825,5.024396043759321,0.009529001935993663,0.3171901349434202,0.8237728750706382,3.317427101604543,3.1247201364356414,7.728767798551394,0.9045411441089751,3.6391899526117566,0.8397472683736028,2.7761885815227934,0.50448360424849,3.2236524296015365,0.0,0.0,0.015254121729351996,0.29550578604961913,0.0,0.0,0.0,0.0,5.809532966559763,9.80912240528897,0.9030944910614628,5.173884986624429,19.57299253604393,23.542041453873146,6.031582842286886,11.13027525229558,2.387379868378705,8.848194450918973,0.8036627160831766,6.332592384883915,4.551951405608204,10.521247604487641,2.5280219578088925,10.635681927578483,0.6271415751114084,4.2430100734342835,2.3379996974523642,7.846102715832803,0.5640742187629638,3.8807391233853252,0.46878927073599014,4.613884698167759,2.2508816053282867,6.592996585034775,1.6258602035143048,6.508815067545256,8.49743351692996,16.24191315795245,1.3615085008814511,5.265396040119643,0.6857074107979902,3.4314794309643037,1.911809029362702,5.422215723295219,0.36651076772601915,3.459830142462869,4.744393425880579,9.594544503614195,0.6616099786306728,2.906927979394993,0.16949578777633784,1.6445270307000197,0.5300952276893868,2.838310122292991,1.3444143104080555,3.941413173439178,1.0659668646695692,4.892258490973251,0.3212990102392093,1.5523569660048717,1.0446526795401405,3.7729531185781595,1.0202089032553687,4.60629621922108
claude-v1,0.5477355620213881,0.18466997118197684,20.910960869521926,21.09061778836749,70.14686550767777,40.954081669445245,77.4471579601009,33.06293253405937,29.365283122835052,25.318897728515847,46.512252037183735,29.762202874486334,31.987501120257303,24.310405971616582,74.59564217499839,38.39044575619696,2.0033163500064397,8.137864818495897,203.9506281119019,63.59239853741398,34.30495926899876,65.49430093796703,22.135883416188026,22.648002009907295,53.371817467822474,42.73714827531848,60.627949793524465,79.14868529487752,158.80660206225517,85.90143034130843,11.789633496391964,13.153626985566724,5.6906703459537455,19.372119668148894,104.57192408808,44.25404083602988,12.691913675823931,19.93610312930313,9.92863493569995,26.225614744160573,7.289517059528666,13.61002461912515,1.0465204994318977,5.3516523711977175,0.5893267337624998,3.970418515517943,5.024297556133139,8.930635604609625,1.0846906781170005,4.3811494259206345,1.7564696251022671,5.3878213024656345,1.7801577127140504,4.156210207121643,0.2724413552595956,1.9092240363485502,0.6909715109735802,4.802513532118368,0.39353003598315633,3.0643371926205707,0.7324536425356541,2.7951303909153014,11.812755810972702,14.19912900095839,4.772178227521917,8.348946776187077,1.9487751359828842,5.000412002456932,18.784403904631283,17.362813542497033,3.013856912600533,7.052664547534105,4.95272955867945,7.733838146432742,2.7708021640840657,7.319637723862446,16.420846688036182,18.551069981436676,8.33392142411505,11.472785952590291,1.9889888862655785,7.104494249402892,40.757202600998056,33.50472064355944,18.780107583188265,19.699982664812705,3.1284048222255025,6.634996281368506,4.822153640248184,8.63101675527393,6.861346479972752,11.96239582650361,0.8415087842516262,2.5759936921178483,0.5382053130721826,2.659105292868365,1.175408688988808,5.792946098848782,3.127284833711365,8.710112859957182,1.414884990189408,4.666870102323766,20.257888999557906,18.064673268327994,5.800594611473917,11.551637941965271,4.715240303177277,11.796293986120695,0.2306485214911485,1.669088941644087,0.03537744500084159,0.4092876908625114,0.6877228847154531,2.301529420639907,3.2799518046832246,5.925420728824594,0.859461947109912,2.896637571271785,0.3319788170366606,1.3576038770175054,0.42766256818983334,2.5590716841102936,0.0,0.0,0.0,0.0,0.0,0.0,0.0045572761630903475,0.12806580468616374,3.7726588122723603,7.304883083392371,0.20602817557699163,2.208395318578191,14.269549137841768,20.91345525603461,5.786355565508707,9.22678723051345,1.7248381882572617,6.692030102423585,0.6151214776334119,2.9222851620742847,4.611903428187398,8.773390183974287,2.113714619848449,8.154912687328636,0.4541401664138145,3.015527933093852,3.1886969227168933,10.317239336434518,0.7237292775600256,2.7099511532711085,0.27807308723187585,3.103156992648482,2.9825182131154215,9.448419201802754,1.894023362449122,6.254344031726631,4.484962229247608,8.538408968784399,0.9547763859861752,3.7330205462399473,0.577629267393906,2.742862009451251,1.4291811820229916,5.537840672763466,0.09566954598766825,0.9219677936747267,6.202801748062314,15.405465458018476,1.070968912828042,4.008948002526969,0.16822135889346823,1.1513884321600198,0.5516043272070115,2.016725565628113,2.4423910488827016,4.7476389420519,1.0211662238368644,3.7620415149996482,0.3526819127248052,1.3287586359363024,1.309707285269518,4.21119374934526,1.1806042414468516,4.1127308053215526
gpt-3.5-turbo,0.6257431236423736,0.18764389432790965,22.68868240722981,19.229588219930555,65.16888651574266,42.00175095874961,81.29800569057652,38.61181961026094,26.242521330838198,25.346700713830717,57.92220924681671,36.403649960482255,34.892902376113724,25.919516629819757,79.79745338545833,43.34339953012314,4.721156228793935,15.567232633964775,195.22242741226717,67.94641869546965,25.205262785513916,54.954465332873035,24.657801787498602,22.620147061153524,65.27520056050545,54.3043250443019,56.78893779110013,80.26885051123153,154.0262334000929,88.53061672977422,15.908711045854476,20.826251823736154,3.376042484068088,13.267221850142013,98.7452213313358,43.22582851416742,10.751026627423405,22.22831848777823,10.127598132275866,23.421396985774983,10.941568714608744,21.917607354587005,1.2381427272774637,6.82174600165549,0.8426393274145905,5.741474074283105,8.271905591998474,13.656186930266236,1.840392731473661,7.461148868479987,2.067271874065893,7.1523968387692705,1.1243398347849582,6.561704468110476,0.2420167854340751,1.9193674219452126,0.8563518531390265,6.820336438995449,0.3961811728785125,3.0320634124135,0.9528728890406374,3.9863226929126974,12.830443247925547,17.04267552431377,5.099407257345756,10.066629157196754,1.1846123913359372,4.915435307521639,23.64571925999745,21.332720276206068,2.7153607680883747,7.532940621317416,6.1185193469508246,11.086687332400137,2.947842424398338,7.605393432576735,19.383817383568637,22.96998744235216,7.204099415246135,11.30279792593968,1.4749410150168054,5.949433054618751,45.74323235984867,39.01399829397722,20.7116810888524,21.772483951706267,3.786302758754462,8.20577680573846,3.8707017567773243,8.544349610222797,8.236718525682226,11.296152238207652,0.7997781744847593,2.8886637186207946,0.2318622508257522,1.719521194194964,1.6704283731779683,8.328669223966052,4.014327578651283,11.731892181880701,2.2889359066693915,6.430712800113948,25.148558972363332,22.448545380235693,6.426115331715161,12.186719021192978,2.526316500156446,7.20989383999704,0.8020075924967832,5.214590568103797,0.014159604775104367,0.29716580146127997,0.7718241181111549,2.930990049492077,2.5514367503802067,6.96903039551584,0.8221009534160102,3.644011531088381,1.536408663729468,4.5561513797403315,0.5775259996890969,3.0174760389211177,0.010665354425619937,0.3151480611497946,0.015873610862551353,0.4068892208542124,0.0027833444667112,0.15229752861617069,0.024730697153154773,0.5590712972394197,4.519897122468127,9.873991887364419,0.8915027975379362,5.204187628338742,17.596587111103368,25.99328920009823,5.192387663101532,10.648651878488195,2.0768043932202103,8.59280457241853,0.5927925525011536,4.16717875068464,3.6846217034880198,9.13948765283118,2.079473602346713,8.752910399079447,0.5155590504638135,3.22068567481683,2.4700779127986694,8.43299319836311,0.5795397543346377,4.265927040426777,0.6413524865365551,5.215131138417025,1.8055548594685182,6.759774259200907,1.6101208144688681,7.554794972227272,8.553061425939617,16.23143960729153,1.1097518702561946,5.107205461568405,0.7193721945048548,4.477008472406338,2.2022688603244043,8.373725208101677,0.2670873599407017,1.993834253441176,4.3351826241406775,10.500876672865921,0.9561602920279894,4.186293898573985,0.16218345562294134,1.589981119185608,0.7704875579557772,4.125232203495556,1.5071837503181817,4.285018973171012,0.6972847137166047,3.264817603441176,0.20393507100647607,1.2176440488169733,1.093211871546635,4.841396977631143,1.0397094024450015,4.166206089842157
gpt-4,0.5980834443788866,0.18711873753989708,23.99457949466412,30.100259652185056,67.35196388215624,40.95138631336655,78.7834303858404,38.242716338801024,24.388689497075635,23.206387907813042,45.28324138359455,31.881897831748457,34.57489916603779,24.155424558827395,77.66426580993483,40.96707948141439,4.024946388299691,13.693874470526582,198.5074444295825,66.78404766377759,29.827736367422506,62.478323270268355,22.24707704061194,20.760917443755304,55.358926275583876,48.22569144935621,63.683419596273225,80.97348773004973,167.85480574880592,86.5897451229447,14.926218546109752,18.742647042410514,3.847987678628726,14.204760979400715,99.14335741764346,43.35580720431878,12.531590386398953,22.41409850106508,7.903176753735292,19.798325330219807,10.413182106073354,21.776043458919396,1.0781837734863389,5.779127557192876,0.5484578748547709,4.057719304043509,6.541658352380891,10.814353165003263,1.4433099730812902,5.883712232951158,1.908293784817908,6.4794486541399925,0.890487515868527,5.883774370952105,0.20326329126683146,1.8768810026320035,0.8437940407662504,6.100579317567863,0.25349637573780986,2.035005152281598,0.8074352968001836,3.3113181439640176,11.996446137124089,15.13760738649048,4.749465169688119,9.397984464291069,1.489618194981101,5.485917656060589,20.994390921781157,18.196308007199082,2.2851892051830025,6.43743313050933,6.411058864924623,11.01601403410035,2.8656184686813817,6.246677634211443,18.12786885694193,21.538548885915816,7.2026503838629266,10.605354452483173,1.242152346485135,6.219530889808823,44.163145781218255,36.21550980119708,20.23402386619542,22.33319110510023,3.7957864542482436,8.536475270334769,4.082230416780053,8.139392617483711,5.641873331188487,8.76374128734863,1.2933566506678675,3.7269737685260376,0.23446587550905204,1.8902654448798328,1.3452369636459445,6.3153591905387385,3.6949650767925806,9.829258321746147,2.4296004172259043,7.26076881891831,24.002330462969482,20.176709810757686,7.655934503036511,13.190919756817356,1.7022589906210235,5.739589823020924,0.6126132594020979,4.864983623584878,0.050717017953005976,0.669018281345375,0.8596981537061065,3.059290152933392,3.0074075250167205,7.684608561972808,1.0367423120676507,4.243372028752974,1.260262316625,3.7919424625721625,0.1443081906579255,1.8172406839708761,0.00353787029711024,0.09406457732323165,0.013910640297762017,0.23782876833597685,0.004001459095788744,0.19612139098489478,0.027487621541649545,0.3768753986479595,3.8537160396735994,7.594673884023896,0.9369344512300977,5.404247236470624,13.576263538687403,22.088058387485027,3.9068981181435785,9.834697768853143,1.4538246721043317,6.553241174958721,0.4343941073701014,3.9610612089449684,3.8344807413152746,9.917362936609663,1.7023659917255434,8.605990602437547,0.3043868274117907,1.856587980306318,1.6353042271039997,6.821412573656905,0.7022092947193065,4.368246840583171,0.38602028423453444,3.867489538520055,1.5231102163248225,6.110053762439313,1.2492148829248808,5.347819020681595,6.455493983498994,13.080667936621017,0.8505133859802152,4.199335819213946,0.48644368444101893,2.922065121250823,1.5323491261654891,4.68490083434948,0.7544610118031735,3.410532062334151,3.3611768992088686,9.041748127610106,0.8149513039872519,4.003118291198685,0.1421486789441769,1.2194112238783925,0.588197068012364,3.433938663992226,1.0286258039884024,3.1028761772058924,0.3814590804164196,2.0118906771738305,0.11741821561510335,1.0273900901947461,0.8112001625110308,3.3220538052774153,0.9938410298089885,4.095812460802542
koala-13b,0.5372331275834931,0.20292980507289468,24.62744854981488,20.211160870180823,65.55409555250453,40.080825341360836,82.59390843866552,40.00005305449847,22.99246073938684,21.353503232777285,61.1575350921245,35.97051421840879,36.77992772945935,24.754532473778784,87.21438039913089,45.50078571132504,4.973403010839104,18.011902892132166,193.26407584766878,68.63228379608131,24.4131897775254,58.28763241698468,26.554221938682595,24.389818915750354,67.70458235806154,55.21880864051413,51.226996472603716,76.44095791617163,151.0857761900852,90.58125770013307,16.013011894131047,19.906418537525326,2.946375024664085,12.868864336295633,96.7494757932001,42.42129946020918,8.77658374126681,18.710471101912105,10.658757422849133,25.541587146567494,11.747942824752833,23.761377279322733,1.291653087856616,6.448660601902121,0.6335533331185135,4.579727251351597,9.337610532507362,13.643863382321028,1.0020235171489071,5.128414932097644,2.1100279004431677,6.246378951995066,1.216412100215824,6.024221458894335,0.23897335825335492,2.071426568574982,0.7912864248396484,5.343973120506475,0.3069672227307707,2.6658327893939493,0.8636004983297287,3.504815838360719,12.743846423994441,16.038930244717363,5.18068893063903,9.390528608737636,1.2303418406334767,4.873664148405579,25.091607605944038,21.731612739993945,2.359078445261845,6.276399126264653,5.806011966826919,10.263475505259855,3.291737618732702,7.564909347283819,22.382484260408567,22.463648264303043,8.021262752030067,11.539586662460618,1.836365772842018,6.772264176958026,51.29484282559632,40.77288271063529,24.589935674270684,23.5282415257859,2.659857395130736,6.337787517704243,3.733116435937664,7.870492859112903,9.989867793283244,12.884959748504606,1.0155072508514784,3.282330132942635,0.2240143165234057,1.729837086526991,1.5629369386685164,8.142850033871511,3.560840728143734,10.823961253646255,1.9937312370250346,6.575699527388978,26.689862061532168,22.387248303624826,6.685219753209757,11.96924951697231,2.5742932890359476,7.260747514290914,0.6983327050779334,4.2769217878841275,0.012724967317911668,0.3161951932487099,0.7118963441766605,2.6819337893875055,2.7333117097760673,6.895587731080956,0.797199233294135,3.937632757743941,1.0203216356959701,3.349360791700109,0.29218734640193517,2.241413644110277,0.005198723867924085,0.14751709799192253,0.005216594859455978,0.1309699713359488,0.0,0.0,0.019097266735803496,0.44464238190896493,5.389495566343951,9.42264420419576,0.9836883606778029,5.560532262296722,18.15044182650206,23.98045123196225,5.472276315364349,11.398049524808847,2.4599816154506366,9.236626658646582,0.7676552621512138,4.833709457206052,4.3995460930186825,10.802134257828236,2.1189571724200427,8.38955249300128,0.43999258796220153,2.6628862062473626,2.3901965836882466,7.981486358935415,0.42303914041194773,3.7117283162917984,0.6387740941255032,5.6118077220303295,1.8977428305692858,6.381770179680273,1.8292678241310552,7.149485982039319,8.533213988285654,17.103589009235012,1.088695600720482,4.441735881264221,0.4949602917221943,3.56753721806439,1.9960809017604186,6.252875081536403,0.26056651724006796,1.7017694817269329,4.492318510196944,11.42461962968671,0.8591617295038989,3.9839989617246405,0.1810090126113662,1.7600792218646255,0.4691906355990546,2.7879793217596722,1.3186296619777464,4.076262525629601,0.7281147461331928,3.2954646063907806,0.24790110811905336,1.3210536417129697,0.9377402463125265,3.7991122408985833,0.9201994177918813,3.9907246194511288
oasst-pythia-12b,0.6039113573301848,0.20564056557286997,23.87044781044625,24.52146727763565,65.70341560490866,43.972279654416994,80.3936437146947,42.891682704606716,24.783823956479463,25.876234645542667,62.70389552097499,41.74583911602624,35.966373023621976,27.32057515739878,86.21106137739751,49.87346463671353,4.690690260489283,17.41916891236235,194.6045694394162,78.03507932035876,24.176023155611905,56.085287110692754,25.937310861509147,26.96621510769043,68.96475306532824,61.87816152261632,56.99289010347744,91.31111389101575,143.9136835282953,84.93543732494439,15.397297346848765,21.232795858955694,3.036503817410741,15.11208877234237,99.46270053802316,48.12046645754521,7.061364685512491,19.569992933647907,10.129271995442478,25.792580220881394,12.05318097432688,25.22961080314236,1.5588887047436415,8.633544891672829,1.0148585463729416,7.080091164956585,8.90394349685372,16.66337592607345,1.3541729440640653,7.173130257288363,2.5332428173534196,9.86000990032199,1.0682847939231792,6.80488637206126,0.2738595443349477,2.372438240100397,0.7987723652942311,5.6250633417709635,0.4381414514808841,3.6090529335288224,0.9302572507503865,4.19866907486417,12.00080144241956,17.419649068955874,4.763136236961194,10.409591010259525,1.2059163689750008,6.12479481202792,25.306182106221105,24.62771839655408,2.5422932117356556,8.372441705204741,5.350859357385702,11.022135992849615,3.7696113531309745,9.999834968236488,22.091282406783005,25.704797535559575,7.271477685026413,12.098776708707103,1.8263432462281601,8.952906771088083,51.332252209116,45.35635555361389,24.664576536608905,27.23707796470213,2.532714215923874,7.378712994929941,3.5455031258412566,8.842625915366144,10.183426881504976,14.904024920063055,0.8571312386053993,3.4964731145919816,0.27266395452021414,2.3190307413913915,1.4249476304061013,8.156195453774412,4.039848351986451,12.286988703274039,1.9869333958902726,6.834245797838027,28.4410681142793,24.884125044497793,4.75768670446022,10.694810184701783,1.8990751943506574,6.804685277755081,0.9124398020051216,5.994613393049189,0.008582160769379002,0.2844847273844277,0.7357462088608443,3.3319594424339196,2.5521832194600105,7.737871426169963,0.9625072042211312,4.48678034004902,0.7323731574921954,2.9323079626836486,0.2950741895234139,2.313012401607579,0.009521340970428128,0.3220641234116881,0.020491427601397386,0.3939556250955949,0.0,0.0,0.05638122965899084,1.3782047452283344,5.153483384886357,11.897965328708748,1.2405876760374177,8.356026442895455,18.718205618108094,27.279085202755677,5.835043868474545,13.539453273859563,2.6330344238981978,11.000790808286906,0.5841648988812796,4.013587321229816,3.889960668148957,11.541598113179782,2.575239039553052,11.415514143420568,0.5987952716037119,4.128091511218189,2.784465456441907,11.545908755585176,0.3647351201775407,3.461209765605475,0.7100890111671838,6.17660012573313,2.089619319527138,9.3826228397472,2.270326403485674,11.16991759893462,7.795146179619825,15.751015118201392,1.2603581425846473,6.137251233316462,0.9510464950436194,5.435291211545629,1.714661358418754,7.551947117871873,0.19098150976852188,1.6307535458576645,3.8679616821399168,12.22028217989967,0.7348895758706376,3.3985099652657182,0.1590995527603481,1.7086958305100124,0.6023031647539456,3.6272054727386944,1.2142145198364185,4.53350797808372,0.8095289914159273,3.29711854941019,0.24860163391998125,1.8129888721322702,1.1876007357640193,6.394888716903924,0.9356124872682577,4.407920442071443
